role_id,position_description_id,legacy_mapping_pd_id,mapping_rank,mapping_code,mapping_name,mapping_level,mapping_validated,validation_notes,framework_code_valid
6f9ab8fe-912c-5c62-b8ac-93e240b29807,697,10880,1,1021000000,STRATEGIC POLICY,Job Family,Yes,,1
a66f24ac-f8d7-5ec2-b953-95b49cf8ceeb,698,10881,1,1013000000,GOVERNMENT RELATIONS,Job Family,Yes,,1
7852fba3-b0a2-5ca5-ab5f-fa7323cbff5e,699,10882,1,1025002000,STRATEGIC RESEARCH AND ANALYSIS,Sub-family,,,1
7852fba3-b0a2-5ca5-ab5f-fa7323cbff5e,699,10882,1,1025002000,STRATEGIC RESEARCH AND ANALYSIS,Sub-family,,,1
fae21ed7-4eb3-5608-aaf4-4b83b500106a,700,10883,1,1030009006,IT QUALITY ASSURANCE AND TESTING,Specialisation,,,1
c0ff7e36-08a0-5be8-84e0-e22c506088ea,701,10884,1,1020001000,EVENTS MANAGEMENT,Sub-family,Yes,,1
0ca1393b-108f-5d3d-a6da-c4ccfde305b6,702,10885,1,1009002003,VIDEO PRODUCTION,Specialisation,Yes,,1
b27916a3-7fb4-53da-9cfa-604a52dbae74,703,10886,1,1000001000,ANALYTICS,Sub-family,Yes,,1
b27916a3-7fb4-53da-9cfa-604a52dbae74,703,10886,2,1000002001,REPORTING (SPEC),Specialisation,Yes,,1
4e664a7e-8d9f-586d-a996-4f3e9af8e696,704,10887,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
ec35dcdf-436c-5463-ba01-646574938e7d,705,10888,1,1030008003,SERVICE MANAGEMENT PROCESS,Specialisation,,,1
2c14ae79-7a7e-56e8-8923-db6916818a80,706,10889,1,1023001000,STUDENT ENGAGEMENT,Sub-family,Yes,,1
89db1812-0dda-5f1a-a495-414d259401b2,707,10890,1,1015004000,STRATEGIC ASSET PLANNING,Sub-family,Yes,,1
640a62c3-4e9c-52f5-b146-3ea2d9eab35a,708,10891,1,1015003000,PROPERTY,Sub-family,Yes,,1
406f5bd1-f3c7-5ba9-9142-e0b3bda36598,709,10894,1,1029001002,FINANCIAL CONTROL AND STATUTORY REPORTING,Specialisation,,,1
978d933e-5347-5e1f-b717-8282e8b2f606,710,10895,1,1029005004,MANAGEMENT ACCOUNTING,Specialisation,,,1
c724ea7a-d843-5f0e-98dd-6a2e5e699813,711,10896,1,1000000000,ANALYTICS AND REPORTING,Job Family,Yes,,1
287c2f8d-0283-5170-a6fb-96a313f8945a,712,10897,1,1026001000,PROGRAM/PROJECT MANAGEMENT,Sub-family,Yes,,1
c6a51ffe-93bf-5b0c-9882-3f8bed41809d,713,10899,1,1015001003,SECURITY,Specialisation,Yes,,1
7711a00e-e0b4-569c-b922-bce291c1f9a3,714,10900,1,1030005003,SYSTEMS ADMINISTRATION,Specialisation,,,1
9a2de468-7caa-5f9d-8556-ce4f1847bf3f,715,10901,1,1004000000,CAMPUS SERVICES,Job Family,Yes,,1
9a2de468-7caa-5f9d-8556-ce4f1847bf3f,715,10901,2,1022002000,COMMUNITY ENGAGEMENT,Sub-family,Yes,,1
d21f0de3-27ce-589a-a149-55445b4d19d7,716,10902,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
0a518e01-331a-5d01-be20-5ea2719ac48b,717,10903,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,,,1
c4d65855-5bb4-5b0c-b6d7-1475a3e47fcf,718,10904,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,,,1
2525746c-2357-5dca-bd68-bc95bb6fccd2,719,10906,1,1015004001,ASSET MANAGEMENT STRATEGY AND PLANNING,Specialisation,Yes,,1
2525746c-2357-5dca-bd68-bc95bb6fccd2,719,10906,2,1015004002,ASSET INFORMATION AND DATA,Specialisation,Yes,,1
376f84fe-b700-5573-a88b-76067dc31f98,720,10908,1,1014008001,RECRUITMENT (SPEC),Specialisation,Yes,,1
d910d9a7-832d-5ef9-a4f0-52df3774b53e,721,10910,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
d910d9a7-832d-5ef9-a4f0-52df3774b53e,721,10910,2,1014006001,CAPABILITY DEVELOPMENT,Specialisation,,,1
b82132b2-07d6-5f58-b1bb-9514e975914c,722,10911,1,1030002001,BUSINESS INTELLIGENCE (BI) DEVELOPMENT,Specialisation,Yes,,1
749ed74e-8419-549d-9d27-49fd198e7705,723,10912,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
f8fba904-9f84-5add-9569-1c9f0a79dd60,724,10913,1,1009002001,DESIGN AND VISUAL COMMUNICATION,Specialisation,Yes,,1
511d7d53-da58-5bae-9557-45c1f0f0a980,725,10914,1,1027002000,STORES AND LOGISTICS OPERATIONS,Sub-family,Yes,,1
4ccdc967-78e5-576c-8c91-0cabe75ba5ca,726,10915,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
136f02a2-825b-5373-b3bd-8ce896938b34,727,10916,1,1031001000,PRINT OPERATIONS,Sub-family,Yes,,1
a2348250-c44c-575a-b2f5-b5d44f431dba,728,10917,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
07ebe0dd-9d58-5ee9-8ea8-9ef325740413,729,10918,1,1030008001,HELP DESK/TECHNICAL SUPPORT,Specialisation,,,1
08ea852e-57d9-5be2-a1a3-0f758d59df4c,730,10919,1,1030007001,IT BUSINESS CONTINUITY AND DISASTER RECOVER (BCDR),Specialisation,Yes,,1
bcd44279-71d6-5e55-add9-87f1a736663d,731,10920,1,1016000000,EDUCATIONAL QUALITY AND COMPLIANCE,Job Family,,,1
bcd44279-71d6-5e55-add9-87f1a736663d,731,10920,2,1000002000,REPORTING (SUB),Sub-family,,,1
35f99839-5945-507a-8db8-fd03462b5269,733,10923,1,1023002002,ENQUIRIES AND STUDENT ADMINISTRATION (INTERNATIONAL),Specialisation,Yes,,1
2733d9a3-bac7-522b-b0f8-e7dd7978ccc3,734,10924,1,1023003002,STUDENT RECRUITMENT (INTERNATIONAL),Specialisation,Yes,,1
638f4f43-b99b-5e06-b138-738abb564808,735,10925,1,1002005000,INTERNATIONAL OPERATIONS,Sub-family,Yes,,1
e9f96614-131c-545f-a03d-94b846390a43,736,10926,1,1002005000,INTERNATIONAL OPERATIONS,Sub-family,Yes,,1
ef460dba-bb34-5069-b033-ddcaad329bdc,737,10927,1,1015003001,LEASING,Specialisation,Yes,,1
f1d752e4-68db-50e9-a6a6-0416ba7614e7,738,10929,1,1015004003,CAPITAL PLANNING,Specialisation,Yes,,1
0f9ad997-1349-5934-81ae-e63932c660ee,739,10930,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
d8e0ddb5-efae-5843-82b2-99cc6dffdd0d,740,10932,1,1015005000,SUSTAINABILITY,Sub-family,Yes,,1
19b83c92-b188-530a-8a15-dbf40bb452b1,741,10933,1,1002005000,INTERNATIONAL OPERATIONS,Sub-family,Yes,,1
19b83c92-b188-530a-8a15-dbf40bb452b1,741,10933,2,1022005000,INTERNATIONAL ENGAGEMENT,Sub-family,Yes,,1
414354b4-093f-573a-b6c3-5fcd39b851f6,742,10934,1,1016002000,EDUCATIONAL QUALITY ASSURANCE,Sub-family,,,1
414354b4-093f-573a-b6c3-5fcd39b851f6,742,10934,2,1000002000,REPORTING (SUB),Sub-family,,,1
771e6888-cf8c-52d4-87d2-77311628d4d4,743,10935,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
1d65fe1a-6075-5ffc-92f0-2baba40a30e0,744,10936,1,1030001004,CYBER SECURITY OPERATIONS,Specialisation,,,1
78951443-7ca7-58c2-a1c7-22f43e36ad71,745,10937,1,1030006001,IT PROGRAM/PROJECT MANAGEMENT,Specialisation,,,1
2517d4cb-e820-5ada-8b01-ef7594568198,746,10940,1,1030000000,INFORMATION TECHNOLOGY,Job Family,,,1
0c657c2a-fa64-5ba6-b0b4-6b8745debae3,747,10941,1,1030000000,INFORMATION TECHNOLOGY,Job Family,,,1
94aeedd2-6f90-58ca-9a22-1e363ac2808d,748,10941,1,1030000000,INFORMATION TECHNOLOGY,Job Family,,,1
12e61100-5afd-5cfa-ba34-88ec0881b8d9,749,10943,1,1030002000,DATA MANAGEMENT AND ANALYTICS,Sub-family,,,1
12e61100-5afd-5cfa-ba34-88ec0881b8d9,749,10943,2,1030009001,DEVELOPER BACK END,Specialisation,,,1
b13850fe-f22a-5251-97e4-ff0e600dc983,750,10944,1,1030005003,SYSTEMS ADMINISTRATION,Specialisation,,,1
4454788c-6cbd-5718-80ed-a2ed321b3236,751,10948,1,1020003000,MARKET RESEARCH AND ANALYSIS,Sub-family,,,1
4454788c-6cbd-5718-80ed-a2ed321b3236,751,10948,2,1008001000,COURSE STRATEGY AND PORTFOLIO MANAGEMENT,Sub-family,,,1
6da81761-57e6-5bb3-9024-65518d8a90b9,752,10949,1,1026002000,PROGRAM/PROJECT AUXILLIARY AND SUPPORT,Sub-family,Yes,,1
d864a600-de31-53cf-b25f-38e52aa06fc2,753,10950,1,1008003000,CURRICULUM AND LEARNING DESIGN,Sub-family,,,1
d864a600-de31-53cf-b25f-38e52aa06fc2,753,10950,2,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,,,1
f9e3a9b0-c88b-54a2-a120-c4f3d2a578ce,754,10951,1,1030002002,DATA ENGINEERING,Specialisation,,,1
63a41b0e-4437-5a18-8e53-c8ebc08cbacd,755,10952,1,1030004001,ENTERPRISE ARCHITECTURE,Specialisation,,,1
51b4db7c-56c2-5e87-bb6f-192aa1413809,756,10953,1,1030008001,HELP DESK/TECHNICAL SUPPORT,Specialisation,,,1
25403681-6486-59a4-bd71-ac7fecdc842c,757,10954,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
bfc622d1-8d31-543a-b553-3616e5222319,758,10955,1,1024002000,COUNSELLING AND CAREER SUPPORT,Sub-family,Yes,,1
0c9f30f2-39a2-59af-a39b-37783ec6f182,759,10956,1,1030005003,SYSTEMS ADMINISTRATION,Specialisation,,,1
c12f115a-9260-50f0-ac8b-70a4660f58cc,760,10957,1,1010003000,"INFORMATION GOVERNANCE, ACCESS AND PRIVACY",Sub-family,,,1
c12f115a-9260-50f0-ac8b-70a4660f58cc,760,10957,2,1030007000,IT STRATEGY AND GOVERNANCE,Sub-family,,,1
ba571856-c2ec-5450-baed-236070047595,761,10958,1,1030001004,CYBER SECURITY OPERATIONS,Specialisation,,,1
45dad68f-f8fe-55b8-a1ed-0fe47c90500e,762,10959,1,1010003000,"INFORMATION GOVERNANCE, ACCESS AND PRIVACY",Sub-family,,,1
45dad68f-f8fe-55b8-a1ed-0fe47c90500e,762,10959,2,1030007000,IT STRATEGY AND GOVERNANCE,Sub-family,,,1
aae87030-1fe8-59cd-88b4-f1d57c52e998,763,10960,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
aae87030-1fe8-59cd-88b4-f1d57c52e998,763,10960,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
8afbbc81-aeb3-5eb7-af3a-3b5a285f115b,764,10960,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
8afbbc81-aeb3-5eb7-af3a-3b5a285f115b,764,10960,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
7c83b78c-76c9-5893-b6e0-4c9045ea51f0,767,10964,1,1030001000,CYBER SECURITY,Sub-family,Yes,,1
bd17602f-35ae-52ee-954f-13840d970935,768,10965,1,1030009005,INTEGRATIONS DEVELOPMENT,Specialisation,,,1
31acf8f3-4654-57b0-a702-57a9dcfcf275,769,10966,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
194e327f-7f37-50cf-94d5-b5c76f84a902,770,10967,1,1017002000,PROCUREMENT CONTRACT MANAGEMENT,Sub-family,,,1
8cbafcb0-232e-567e-b97b-389f08ccf7bd,771,10967,1,1017002000,PROCUREMENT CONTRACT MANAGEMENT,Sub-family,,,1
7a00eb9b-5805-55d7-a4fe-b5b0bc1ef7a6,772,10968,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
7a00eb9b-5805-55d7-a4fe-b5b0bc1ef7a6,772,10968,2,1001001000,BUSINESS ANALYSIS,Sub-family,,,1
9c07ecea-857f-5298-9a11-559bc95470d8,773,10969,1,1030005002,NETWORK ENGINEERING AND ADMINISTRATION,Specialisation,,,1
6067752a-e4c2-5d29-9548-eb987335c4df,774,10970,1,1030007002,IT STRATEGY AND PLANNING,Specialisation,,,1
0a3e4a63-4cd0-5ae8-b613-53f7d8dd19e3,775,10971,1,1030000000,INFORMATION TECHNOLOGY,Job Family,Yes,,1
439aecee-d218-58b3-847f-d7de94fa7437,776,10972,1,1030008002,IT ASSET MANAGEMENT,Specialisation,,,1
6a5fef6a-240e-5dc3-8d52-e4502e2ee43c,777,10973,1,1014006002,EMPLOYEE EXPERIENCE,Specialisation,Yes,,1
2040df49-51bb-5afb-8063-66c972eead45,778,10974,1,1030008001,HELP DESK/TECHNICAL SUPPORT,Specialisation,,,1
fcf625d3-cc1a-54be-9061-ea4471047941,779,10974,1,1030008001,HELP DESK/TECHNICAL SUPPORT,Specialisation,,,1
32f7bfdb-4814-5e5a-9239-5dcf4f701935,780,10975,1,1030005003,SYSTEMS ADMINISTRATION,Specialisation,,,1
85697d0d-7073-52e4-bb4f-c6f0d7c52aba,781,10976,1,1030006001,IT PROGRAM/PROJECT MANAGEMENT,Specialisation,Yes,,1
c112505e-8696-522d-bae5-d0db0e40940e,782,10977,1,1030004002,SOLUTION ARCHITECTURE,Specialisation,,,1
71bcc6a0-adcb-533b-9d30-ca0bf0fc9497,783,10979,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,PD discuss student-focused admin,1
eb2bf51e-6371-58ac-8f9a-3db4b494fcc6,784,10980,1,1030008003,SERVICE MANAGEMENT PROCESS,Specialisation,,,1
7ab8d191-e82c-5cdf-9f26-6132fa15613a,785,10981,1,1030001000,CYBER SECURITY,Sub-family,Yes,,1
7d281407-fdd1-5f7b-96d8-bc15287bece5,786,10983,1,1007000000,COMMUNICATIONS,Job Family,Yes,,1
4cd9edc8-4d3e-574c-838c-ef39caba0baf,787,10984,1,1030008001,HELP DESK/TECHNICAL SUPPORT,Specialisation,,,1
4cd9edc8-4d3e-574c-838c-ef39caba0baf,787,10984,2,1016003000,EDUCATIONAL REGULATORY COMPLIANCE,Sub-family,,,1
df284260-ac7a-5ab6-a9d6-cb61470564dd,788,10986,1,1016002003,EDUCATIONAL QUALITY ASSURANCE (HIGHER EDUCATION),Specialisation,,,1
776e2bc6-eb1f-566f-9eb9-3a4939d5749e,789,10988,1,1008002000,COURSE DEVELOPMENT OPERATIONS,Sub-family,,,1
776e2bc6-eb1f-566f-9eb9-3a4939d5749e,789,10988,2,1008003003,DIGITAL LEARNING DESIGN,Specialisation,,,1
8fa6e67f-fd50-5f0f-bbf4-6fdbcea6b6a1,790,10989,1,1022001000,ABORIGINAL COMMUNITY ENGAGEMENT,Sub-family,Yes,,1
c6501f22-48d8-58f6-848e-e8b133c5b4a4,791,10990,1,1014001001,DIVERSITY AND INCLUSION ADVISORY/SPECIALIST,Specialisation,,,1
c6501f22-48d8-58f6-848e-e8b133c5b4a4,791,10990,2,1022002000,COMMUNITY ENGAGEMENT,Sub-family,,,1
73980d5d-f7ca-5058-aaac-eba4de65da28,792,10992,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,,,1
f1acb60d-2139-532e-9dbb-0c5263969996,793,10993,1,1001001000,BUSINESS ANALYSIS,Sub-family,Yes,,1
f1acb60d-2139-532e-9dbb-0c5263969996,793,10993,2,1001002000,PROCESS ANALYSIS,Sub-family,Yes,,1
3efd7428-cea8-5bdc-8104-e79f9349ae2b,794,10994,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
3efd7428-cea8-5bdc-8104-e79f9349ae2b,794,10994,2,1026001000,PROGRAM/PROJECT MANAGEMENT,Sub-family,,,1
d57372c4-3587-5f41-9f84-c2414e02fe81,795,10994,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
d57372c4-3587-5f41-9f84-c2414e02fe81,795,10994,2,1026001000,PROGRAM/PROJECT MANAGEMENT,Sub-family,,,1
f70d3ba0-0b62-5812-9dcb-6b9957b6c99b,796,10995,1,1005000000,CHANGE,Job Family,Yes,,1
7e71d7b6-fbde-5a8e-b070-5b504c20861a,798,10997,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
95725a56-ec16-5d2a-8589-2a152b87be70,799,10998,1,1030005003,SYSTEMS ADMINISTRATION,Specialisation,,,1
3a09fb0f-6560-50e6-944f-81d77d1a601d,800,10999,1,1019000000,LIBRARY,Job Family,Yes,,1
9b6fbe2e-e999-58cb-be7c-5b7d62b84c7a,801,11001,1,1029005000,FINANCE ANALYSIS AND ADVISORY,Sub-family,,,1
e32672e8-3c4f-562b-bdb7-466ad788346f,802,11002,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
4c27d58c-0226-56be-bdb7-c2bf8935a190,803,11003,1,1003001000,ADMINISTRATION,Sub-family,,,1
e0d83df2-2218-5f46-860a-fae37caec250,804,11004,1,1030001000,CYBER SECURITY,Sub-family,,,1
16f5ce4f-fce1-5c86-86ca-74661849de3c,805,11005,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
16f5ce4f-fce1-5c86-86ca-74661849de3c,805,11005,2,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
b16bb077-5c17-5ba6-89b5-d89a9f4feaeb,806,11006,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
ba6e9d30-593f-5cc9-9452-8577cca1ac1d,807,11007,1,1016002000,EDUCATIONAL QUALITY ASSURANCE,Sub-family,,,1
a402b3d0-4ecf-5894-86b1-b44640cdf90e,808,11008,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
3bd31053-1e3f-5abe-a878-5f1391f6fe0c,809,11009,1,1030004000,IT ARCHITECTURE,Sub-family,,,1
a4d5b25c-dc87-568b-b8f6-4b0cc98d1b3f,810,11010,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
a4d5b25c-dc87-568b-b8f6-4b0cc98d1b3f,810,11010,2,1026002000,PROGRAM/PROJECT AUXILLIARY AND SUPPORT,Sub-family,,,1
8fbf6c14-98c7-5afb-9d69-dbe41fd852af,811,11011,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
4d907156-29b8-5130-8a27-987f26117c06,812,11012,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
91f4ffe0-7195-5d1a-b2fe-7ec19eb42817,813,11013,1,1030001000,CYBER SECURITY,Sub-family,Yes,,1
d9e88d11-cb6b-587b-bfa8-63a94ad48268,814,11014,1,1030004000,IT ARCHITECTURE,Sub-family,,,1
9972aee7-45e8-54d0-b5f3-1125369979d4,815,11015,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
d446ba79-a194-510d-9568-2319d97f04c9,816,11016,1,1030009001,DEVELOPER BACK END,Specialisation,Yes,,1
dc177a65-c361-5c06-8a82-38408c3a2aa4,817,11017,1,1030009002,DEVELOPER FRONT END,Specialisation,Yes,,1
47e86f56-6740-5b9c-ab85-9052e55b6838,818,11018,1,1030004000,IT ARCHITECTURE,Sub-family,,,1
8ccbbbd2-e845-5d67-802c-a5403dde967d,819,11019,1,1030001000,CYBER SECURITY,Sub-family,,,1
4dc7ba71-2588-5fe9-bb44-2c091c69e53c,820,11020,1,1001001000,BUSINESS ANALYSIS,Sub-family,Yes,,1
a5d8a7d9-e9fd-5ddb-9023-faa985126d83,821,11021,1,1002002000,FACULTY OPERATIONS,Sub-family,Yes,,1
a5d8a7d9-e9fd-5ddb-9023-faa985126d83,821,11021,2,1022004000,INDUSTRY ENGAGEMENT,Sub-family,Yes,,1
c5d6b1eb-a44b-5151-8115-bc1344e89957,822,11022,1,1029001000,FINANCIAL OPERATIONS AND CONTROL,Sub-family,,,1
ef1c6991-9b0a-5bff-aa2c-52c2f15fccf2,823,11023,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,Yes,,1
bfa0371f-27e2-56b3-96e0-a646445a05ce,824,11024,1,1031002000,Enterprise Print Services,Sub-family,Yes,,1
8fd414ac-dff9-560f-a1bd-3a6d0980c26a,825,11025,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
d0705b20-98ae-5ad8-af50-974511118362,826,11026,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
295724b7-9e74-5640-8840-b8a074e7acfc,827,11027,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
0360cf3a-0306-5ead-86d0-166f33ff41df,828,11028,1,1030002000,DATA MANAGEMENT AND ANALYTICS,Sub-family,,,1
fca09b0c-389e-5736-b7f7-fc687951117a,829,11029,1,1022004000,INDUSTRY ENGAGEMENT,Sub-family,,,1
fca09b0c-389e-5736-b7f7-fc687951117a,829,11029,2,1023001000,STUDENT ENGAGEMENT,Sub-family,,,1
76408247-5e9a-50d6-8649-f92a476264f6,830,11030,1,1026002000,PROGRAM/PROJECT AUXILLIARY AND SUPPORT,Sub-family,Yes,,1
1b533487-cd87-5964-9d58-74f721449004,831,11031,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
99d3b5f0-3550-59fa-b01f-102b5048c87b,832,11032,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
170c574a-c805-53ac-a577-4231f425377a,833,11033,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
9d11665c-6f69-51a6-a2fd-c91811c31052,834,11034,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
1b57a7b5-3c7d-51b1-8aec-410a06128c25,835,11035,1,1030009000,SOLUTIONS DEVELOPMENT,Sub-family,,,1
ffb50cda-2432-554b-a832-163bb60f845f,836,11036,1,1001000000,BUSINESS IMPROVEMENT,Job Family,,,1
7066d905-992b-5c00-a161-6a9f8b578ddb,837,11037,1,1030002000,DATA MANAGEMENT AND ANALYTICS,Sub-family,,,1
6902f036-e933-5d81-b018-1d6b3bd8121f,838,11038,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
efdfec8f-da50-5cd4-8805-dba40eaa2486,839,11039,1,1030006000,IT PROJECT MANAGEMENT,Sub-family,,,1
8b337ff3-01db-5659-a2cc-2663f0b0caac,840,11040,1,1030002000,DATA MANAGEMENT AND ANALYTICS,Sub-family,,,1
8b337ff3-01db-5659-a2cc-2663f0b0caac,840,11040,2,1000002000,REPORTING (SUB),Sub-family,,,1
fed176e3-b476-5305-a258-5e276ec2e9c7,841,11041,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
a39cb464-9f91-5103-bce5-2de7b11ebefa,842,11042,1,1030004000,IT ARCHITECTURE,Sub-family,,,1
a39cb464-9f91-5103-bce5-2de7b11ebefa,842,11042,2,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
9499d44b-191f-5966-a4e1-2e4d8cb1da97,843,11043,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
1e1840d0-bec7-5a86-b028-4ab9d9b45642,844,11044,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
2cbe3496-3a9b-5ddc-91de-f34e090edc53,845,11045,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
7b9404b5-7ed7-53d2-9680-b159101df5e8,846,11046,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
91b98bcb-3d67-539e-88e4-1d0d6fec82c1,847,11047,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
0e70afd5-d25b-5c9d-b450-d0af502568e6,848,11048,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
38139f65-2e86-51d5-a48d-b2b2ad952518,849,11049,1,1010001000,AUDIT AND RISK,Sub-family,,,1
acad178d-84df-5419-96f2-a4180301b13d,850,11049,1,1010001000,AUDIT AND RISK,Sub-family,,,1
db76b4bd-9b65-5da5-a50e-1035d27cf525,851,11050,1,1000001000,ANALYTICS,Sub-family,,,1
db76b4bd-9b65-5da5-a50e-1035d27cf525,851,11050,2,1010001000,AUDIT AND RISK,Sub-family,,,1
634f4e82-d3d8-5fb2-ac5e-776181703fa0,852,11050,1,1000001000,ANALYTICS,Sub-family,,,1
634f4e82-d3d8-5fb2-ac5e-776181703fa0,852,11050,2,1010001000,AUDIT AND RISK,Sub-family,,,1
6291b07a-e0a4-5494-ba6e-0ec2efeb25c7,853,11051,1,1030004000,IT ARCHITECTURE,Sub-family,,,1
6291b07a-e0a4-5494-ba6e-0ec2efeb25c7,853,11051,2,1001000000,BUSINESS IMPROVEMENT,Job Family,,,1
0034bcc8-de73-5d3f-9100-09afbbba0d21,854,11052,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
7a7f9882-0936-52c6-b57f-016e4d0b5a60,855,11053,1,1030007000,IT STRATEGY AND GOVERNANCE,Sub-family,,,1
1f4ff368-3751-5eaf-85e7-e64cea520656,856,11054,1,1030009000,SOLUTIONS DEVELOPMENT,Sub-family,,,1
50097c1d-f822-51b2-a06b-b044f651271d,857,11055,1,1030009000,SOLUTIONS DEVELOPMENT,Sub-family,,,1
d2bf2324-8056-52b1-a07f-e586169dfa00,858,11056,1,1030006000,IT PROJECT MANAGEMENT,Sub-family,Yes,,1
8c2b8b81-ae3b-5850-8c1d-979cee2e8d9a,859,11057,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,,,1
f34b2dad-4b37-521b-8b7c-53708ea18c04,860,11058,1,1030001000,CYBER SECURITY,Sub-family,,,1
10dc1459-5c2d-51e8-9745-e3a57c1751d0,861,11059,1,1030001002,CYBER SECURITY AWARENESS AND TRAINING,Specialisation,Yes,,1
8c7ce80d-dc31-5784-90f2-99ac8c27edf5,862,11060,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,,,1
f5f16cb4-55e3-5397-aa12-117d74c2d599,863,11060,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,,,1
def3e7d6-23b5-50db-ba35-5ad8adc81131,864,11061,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
31f56e6f-d87d-5c91-bc79-76b616f33429,865,11062,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
31f56e6f-d87d-5c91-bc79-76b616f33429,865,11062,2,1014006001,CAPABILITY DEVELOPMENT,Specialisation,,,1
e19095f6-f89e-5698-a92f-a041b9ce9fe1,866,11064,1,1030006002,IT PROGRAM/PROJECT AUXILIARY AND SUPPORT,Specialisation,Yes,,1
fa8811b5-630b-51f2-a541-9afa97748935,868,11066,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
6a81117f-0652-5cd2-aeb6-fba9ed8b1d41,869,11067,1,1030005000,IT INFRASTRUCTURE AND OPERATIONS,Sub-family,,,1
f569d44a-c1cf-58bf-a6c1-e722b275d469,870,11068,1,1030008000,IT SUPPORT AND SERVICE MANAGEMENT,Sub-family,,,1
05ed1eff-0598-5257-b5db-318026894e72,871,11069,1,1003001000,ADMINISTRATION,Sub-family,,,1
090a3a13-a85d-58c4-b73b-9bb79dcb59f3,872,11070,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
